Indicator,State,Time Period Start Date,Time Period End Date,Value
Symptoms of Anxiety Disorder,Nevada,08/23/2023,09/04/2023,28.6
Symptoms of Anxiety Disorder,New Hampshire,08/23/2023,09/04/2023,24.2
Symptoms of Anxiety Disorder,New Jersey,08/23/2023,09/04/2023,20.6
Symptoms of Anxiety Disorder,New Mexico,08/23/2023,09/04/2023,30.6
Symptoms of Anxiety Disorder,New York,08/23/2023,09/04/2023,23.1
Symptoms of Anxiety Disorder,North Carolina,08/23/2023,09/04/2023,25.1
Symptoms of Anxiety Disorder,North Dakota,08/23/2023,09/04/2023,20.5
Symptoms of Anxiety Disorder,Ohio,08/23/2023,09/04/2023,25.6
Symptoms of Anxiety Disorder,Oklahoma,08/23/2023,09/04/2023,25.7
Symptoms of Anxiety Disorder,Oregon,08/23/2023,09/04/2023,28.0
Symptoms of Anxiety Disorder,Pennsylvania,08/23/2023,09/04/2023,24.4
Symptoms of Anxiety Disorder,Rhode Island,08/23/2023,09/04/2023,22.9
Symptoms of Anxiety Disorder,South Carolina,08/23/2023,09/04/2023,20.8
Symptoms of Anxiety Disorder,South Dakota,08/23/2023,09/04/2023,25.1
Symptoms of Anxiety Disorder,Tennessee,08/23/2023,09/04/2023,22.5
Symptoms of Anxiety Disorder,Texas,08/23/2023,09/04/2023,24.9
Symptoms of Anxiety Disorder,Utah,08/23/2023,09/04/2023,26.4
Symptoms of Anxiety Disorder,Vermont,08/23/2023,09/04/2023,19.0
Symptoms of Anxiety Disorder,Virginia,08/23/2023,09/04/2023,21.9
Symptoms of Anxiety Disorder,Washington,08/23/2023,09/04/2023,28.4
Symptoms of Anxiety Disorder,West Virginia,08/23/2023,09/04/2023,27.9
Symptoms of Anxiety Disorder,Wisconsin,08/23/2023,09/04/2023,22.4
Symptoms of Anxiety Disorder,Wyoming,08/23/2023,09/04/2023,26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Alabama,08/23/2023,09/04/2023,30.4
Symptoms of Anxiety Disorder or Depressive Disorder,Alaska,08/23/2023,09/04/2023,28.1
Symptoms of Anxiety Disorder or Depressive Disorder,Arizona,08/23/2023,09/04/2023,30.0
Symptoms of Anxiety Disorder or Depressive Disorder,Arkansas,08/23/2023,09/04/2023,34.2
Symptoms of Anxiety Disorder or Depressive Disorder,California,08/23/2023,09/04/2023,28.5
Symptoms of Anxiety Disorder or Depressive Disorder,Colorado,08/23/2023,09/04/2023,30.1
Symptoms of Anxiety Disorder or Depressive Disorder,Connecticut,08/23/2023,09/04/2023,24.8
Symptoms of Anxiety Disorder or Depressive Disorder,Delaware,08/23/2023,09/04/2023,32.8
Symptoms of Anxiety Disorder or Depressive Disorder,District of Columbia,08/23/2023,09/04/2023,23.6
Symptoms of Anxiety Disorder or Depressive Disorder,Florida,08/23/2023,09/04/2023,31.1
Symptoms of Anxiety Disorder or Depressive Disorder,Georgia,08/23/2023,09/04/2023,28.6
Symptoms of Anxiety Disorder or Depressive Disorder,Hawaii,08/23/2023,09/04/2023,26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Idaho,08/23/2023,09/04/2023,29.7
Symptoms of Anxiety Disorder or Depressive Disorder,Illinois,08/23/2023,09/04/2023,26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Indiana,08/23/2023,09/04/2023,30.2
Symptoms of Anxiety Disorder or Depressive Disorder,Iowa,08/23/2023,09/04/2023,31.5
Symptoms of Anxiety Disorder or Depressive Disorder,Kansas,08/23/2023,09/04/2023,27.2
Symptoms of Anxiety Disorder or Depressive Disorder,Kentucky,08/23/2023,09/04/2023,32.0
Symptoms of Anxiety Disorder or Depressive Disorder,Louisiana,08/23/2023,09/04/2023,32.7
Symptoms of Anxiety Disorder or Depressive Disorder,Maine,08/23/2023,09/04/2023,31.1
Symptoms of Anxiety Disorder or Depressive Disorder,Maryland,08/23/2023,09/04/2023,24.9
Symptoms of Anxiety Disorder or Depressive Disorder,Massachusetts,08/23/2023,09/04/2023,29.0
Symptoms of Anxiety Disorder or Depressive Disorder,Michigan,08/23/2023,09/04/2023,26.9
Symptoms of Anxiety Disorder or Depressive Disorder,Minnesota,08/23/2023,09/04/2023,24.0
Symptoms of Anxiety Disorder or Depressive Disorder,Mississippi,08/23/2023,09/04/2023,37.0
Symptoms of Anxiety Disorder or Depressive Disorder,Missouri,08/23/2023,09/04/2023,27.9
Symptoms of Anxiety Disorder or Depressive Disorder,Montana,08/23/2023,09/04/2023,27.0
Symptoms of Anxiety Disorder or Depressive Disorder,Nebraska,08/23/2023,09/04/2023,28.5
Symptoms of Anxiety Disorder or Depressive Disorder,Nevada,08/23/2023,09/04/2023,32.9
Symptoms of Anxiety Disorder or Depressive Disorder,New Hampshire,08/23/2023,09/04/2023,26.5
Symptoms of Anxiety Disorder or Depressive Disorder,New Jersey,08/23/2023,09/04/2023,23.2
Symptoms of Anxiety Disorder or Depressive Disorder,New Mexico,08/23/2023,09/04/2023,34.5
Symptoms of Anxiety Disorder or Depressive Disorder,New York,08/23/2023,09/04/2023,27.6
Symptoms of Anxiety Disorder or Depressive Disorder,North Carolina,08/23/2023,09/04/2023,29.9
Symptoms of Anxiety Disorder or Depressive Disorder,North Dakota,08/23/2023,09/04/2023,25.5
Symptoms of Anxiety Disorder or Depressive Disorder,Ohio,08/23/2023,09/04/2023,29.9
Symptoms of Anxiety Disorder or Depressive Disorder,Oklahoma,08/23/2023,09/04/2023,31.3
Symptoms of Anxiety Disorder or Depressive Disorder,Oregon,08/23/2023,09/04/2023,31.4
Symptoms of Anxiety Disorder or Depressive Disorder,Pennsylvania,08/23/2023,09/04/2023,28.3
Symptoms of Anxiety Disorder or Depressive Disorder,Rhode Island,08/23/2023,09/04/2023,25.4
Symptoms of Anxiety Disorder or Depressive Disorder,South Carolina,08/23/2023,09/04/2023,26.2
Symptoms of Anxiety Disorder or Depressive Disorder,South Dakota,08/23/2023,09/04/2023,27.3
Symptoms of Anxiety Disorder or Depressive Disorder,Tennessee,08/23/2023,09/04/2023,27.6
Symptoms of Anxiety Disorder or Depressive Disorder,Texas,08/23/2023,09/04/2023,29.0
Symptoms of Anxiety Disorder or Depressive Disorder,Utah,08/23/2023,09/04/2023,29.0
Symptoms of Anxiety Disorder or Depressive Disorder,Vermont,08/23/2023,09/04/2023,21.3
Symptoms of Anxiety Disorder or Depressive Disorder,Virginia,08/23/2023,09/04/2023,26.9
Symptoms of Anxiety Disorder or Depressive Disorder,Washington,08/23/2023,09/04/2023,32.6
Symptoms of Anxiety Disorder or Depressive Disorder,West Virginia,08/23/2023,09/04/2023,32.9
Symptoms of Anxiety Disorder or Depressive Disorder,Wisconsin,08/23/2023,09/04/2023,26.7
Symptoms of Anxiety Disorder or Depressive Disorder,Wyoming,08/23/2023,09/04/2023,32.3
Symptoms of Depressive Disorder,Alabama,09/20/2023,10/02/2023,24.3
Symptoms of Depressive Disorder,Alaska,09/20/2023,10/02/2023,27.1
Symptoms of Depressive Disorder,Arizona,09/20/2023,10/02/2023,20.7
Symptoms of Depressive Disorder,Arkansas,09/20/2023,10/02/2023,24.5
Symptoms of Depressive Disorder,California,09/20/2023,10/02/2023,21.1
Symptoms of Depressive Disorder,Colorado,09/20/2023,10/02/2023,22.5
Symptoms of Depressive Disorder,Connecticut,09/20/2023,10/02/2023,18.2
Symptoms of Depressive Disorder,Delaware,09/20/2023,10/02/2023,20.3
Symptoms of Depressive Disorder,District of Columbia,09/20/2023,10/02/2023,12.2
Symptoms of Depressive Disorder,Florida,09/20/2023,10/02/2023,27.3
Symptoms of Depressive Disorder,Georgia,09/20/2023,10/02/2023,24.9
Symptoms of Depressive Disorder,Hawaii,09/20/2023,10/02/2023,20.4
Symptoms of Depressive Disorder,Idaho,09/20/2023,10/02/2023,20.2
Symptoms of Depressive Disorder,Illinois,09/20/2023,10/02/2023,20.3
Symptoms of Depressive Disorder,Indiana,09/20/2023,10/02/2023,22.6
Symptoms of Depressive Disorder,Iowa,09/20/2023,10/02/2023,21.0
Symptoms of Depressive Disorder,Kansas,09/20/2023,10/02/2023,21.1
Symptoms of Depressive Disorder,Kentucky,09/20/2023,10/02/2023,27.8
Symptoms of Depressive Disorder,Louisiana,09/20/2023,10/02/2023,26.9
Symptoms of Depressive Disorder,Maine,09/20/2023,10/02/2023,21.8
Symptoms of Depressive Disorder,Maryland,09/20/2023,10/02/2023,19.5
Symptoms of Depressive Disorder,Massachusetts,09/20/2023,10/02/2023,18.5
Symptoms of Depressive Disorder,Michigan,09/20/2023,10/02/2023,22.7
Symptoms of Depressive Disorder,Minnesota,09/20/2023,10/02/2023,20.2
Symptoms of Depressive Disorder,Mississippi,09/20/2023,10/02/2023,21.9
Symptoms of Depressive Disorder,Missouri,09/20/2023,10/02/2023,24.1
Symptoms of Depressive Disorder,Montana,09/20/2023,10/02/2023,21.8
Symptoms of Depressive Disorder,Nebraska,09/20/2023,10/02/2023,20.5
Symptoms of Depressive Disorder,Nevada,09/20/2023,10/02/2023,27.9
Symptoms of Depressive Disorder,New Hampshire,09/20/2023,10/02/2023,22.2
Symptoms of Depressive Disorder,New Jersey,09/20/2023,10/02/2023,20.0
Symptoms of Depressive Disorder,New Mexico,09/20/2023,10/02/2023,24.9
Symptoms of Depressive Disorder,New York,09/20/2023,10/02/2023,18.5
Symptoms of Depressive Disorder,North Carolina,09/20/2023,10/02/2023,23.1
Symptoms of Depressive Disorder,North Dakota,09/20/2023,10/02/2023,20.1
Symptoms of Depressive Disorder,Ohio,09/20/2023,10/02/2023,20.7
Symptoms of Depressive Disorder,Oklahoma,09/20/2023,10/02/2023,26.6
Symptoms of Depressive Disorder,Oregon,09/20/2023,10/02/2023,24.4
Symptoms of Depressive Disorder,Pennsylvania,09/20/2023,10/02/2023,21.9
Symptoms of Depressive Disorder,Rhode Island,09/20/2023,10/02/2023,24.2
Symptoms of Depressive Disorder,South Carolina,09/20/2023,10/02/2023,24.4
Symptoms of Depressive Disorder,South Dakota,09/20/2023,10/02/2023,21.8
Symptoms of Depressive Disorder,Tennessee,09/20/2023,10/02/2023,23.5
Symptoms of Depressive Disorder,Texas,09/20/2023,10/02/2023,24.6
Symptoms of Depressive Disorder,Utah,09/20/2023,10/02/2023,22.6
Symptoms of Depressive Disorder,Vermont,09/20/2023,10/02/2023,16.4
Symptoms of Depressive Disorder,Virginia,09/20/2023,10/02/2023,21.7
Symptoms of Depressive Disorder,Washington,09/20/2023,10/02/2023,20.9
Symptoms of Depressive Disorder,West Virginia,09/20/2023,10/02/2023,33.1
Symptoms of Depressive Disorder,Wisconsin,09/20/2023,10/02/2023,20.7
Symptoms of Depressive Disorder,Wyoming,09/20/2023,10/02/2023,26.7
Symptoms of Anxiety Disorder,Alabama,09/20/2023,10/02/2023,34.0
Symptoms of Anxiety Disorder,Alaska,09/20/2023,10/02/2023,27.2
Symptoms of Anxiety Disorder,Arizona,09/20/2023,10/02/2023,26.2
Symptoms of Anxiety Disorder,Arkansas,09/20/2023,10/02/2023,31.4
Symptoms of Anxiety Disorder,California,09/20/2023,10/02/2023,29.7
Symptoms of Anxiety Disorder,Colorado,09/20/2023,10/02/2023,31.8
Symptoms of Anxiety Disorder,Connecticut,09/20/2023,10/02/2023,24.5
Symptoms of Anxiety Disorder,Delaware,09/20/2023,10/02/2023,27.6
Symptoms of Anxiety Disorder,District of Columbia,09/20/2023,10/02/2023,22.7
Symptoms of Anxiety Disorder,Florida,09/20/2023,10/02/2023,30.1
Symptoms of Anxiety Disorder,Georgia,09/20/2023,10/02/2023,28.4
Symptoms of Anxiety Disorder,Hawaii,09/20/2023,10/02/2023,22.6
Symptoms of Anxiety Disorder,Idaho,09/20/2023,10/02/2023,25.9
Symptoms of Anxiety Disorder,Illinois,09/20/2023,10/02/2023,27.8
Symptoms of Anxiety Disorder,Indiana,09/20/2023,10/02/2023,26.8
Symptoms of Anxiety Disorder,Iowa,09/20/2023,10/02/2023,25.6
Symptoms of Anxiety Disorder,Kansas,09/20/2023,10/02/2023,26.5
Symptoms of Anxiety Disorder,Kentucky,09/20/2023,10/02/2023,32.6
Symptoms of Anxiety Disorder,Louisiana,09/20/2023,10/02/2023,36.6
Symptoms of Anxiety Disorder,Maine,09/20/2023,10/02/2023,28.1
Symptoms of Anxiety Disorder,Maryland,09/20/2023,10/02/2023,26.4
Symptoms of Anxiety Disorder,Massachusetts,09/20/2023,10/02/2023,25.3
Symptoms of Anxiety Disorder,Michigan,09/20/2023,10/02/2023,30.1
Symptoms of Anxiety Disorder,Minnesota,09/20/2023,10/02/2023,23.7
Symptoms of Anxiety Disorder,Mississippi,09/20/2023,10/02/2023,31.4
Symptoms of Anxiety Disorder,Missouri,09/20/2023,10/02/2023,30.2
Symptoms of Anxiety Disorder,Montana,09/20/2023,10/02/2023,29.3
Symptoms of Anxiety Disorder,Nebraska,09/20/2023,10/02/2023,25.5
Symptoms of Anxiety Disorder,Nevada,09/20/2023,10/02/2023,33.4
Symptoms of Anxiety Disorder,New Hampshire,09/20/2023,10/02/2023,28.3
Symptoms of Anxiety Disorder,New Jersey,09/20/2023,10/02/2023,26.7
Symptoms of Anxiety Disorder,New Mexico,09/20/2023,10/02/2023,31.7
Symptoms of Anxiety Disorder,New York,09/20/2023,10/02/2023,23.0
Symptoms of Anxiety Disorder,North Carolina,09/20/2023,10/02/2023,28.3
Symptoms of Anxiety Disorder,North Dakota,09/20/2023,10/02/2023,26.7
Symptoms of Anxiety Disorder,Ohio,09/20/2023,10/02/2023,28.1
Symptoms of Anxiety Disorder,Oklahoma,09/20/2023,10/02/2023,33.8
Symptoms of Anxiety Disorder,Oregon,09/20/2023,10/02/2023,31.6
Symptoms of Anxiety Disorder,Pennsylvania,09/20/2023,10/02/2023,28.0
Symptoms of Anxiety Disorder,Rhode Island,09/20/2023,10/02/2023,33.0
Symptoms of Anxiety Disorder,South Carolina,09/20/2023,10/02/2023,31.7
Symptoms of Anxiety Disorder,South Dakota,09/20/2023,10/02/2023,24.9
Symptoms of Anxiety Disorder,Tennessee,09/20/2023,10/02/2023,30.1
Symptoms of Anxiety Disorder,Texas,09/20/2023,10/02/2023,28.2
Symptoms of Anxiety Disorder,Utah,09/20/2023,10/02/2023,35.0
Symptoms of Anxiety Disorder,Vermont,09/20/2023,10/02/2023,23.3
Symptoms of Anxiety Disorder,Virginia,09/20/2023,10/02/2023,28.7
Symptoms of Anxiety Disorder,Washington,09/20/2023,10/02/2023,30.2
Symptoms of Anxiety Disorder,West Virginia,09/20/2023,10/02/2023,40.1
Symptoms of Anxiety Disorder,Wisconsin,09/20/2023,10/02/2023,27.1
Symptoms of Anxiety Disorder,Wyoming,09/20/2023,10/02/2023,29.2
Symptoms of Anxiety Disorder or Depressive Disorder,Alabama,09/20/2023,10/02/2023,38.2
Symptoms of Anxiety Disorder or Depressive Disorder,Alaska,09/20/2023,10/02/2023,36.0
Symptoms of Anxiety Disorder or Depressive Disorder,Arizona,09/20/2023,10/02/2023,30.6
Symptoms of Anxiety Disorder or Depressive Disorder,Arkansas,09/20/2023,10/02/2023,37.5
Symptoms of Anxiety Disorder or Depressive Disorder,California,09/20/2023,10/02/2023,33.5
Symptoms of Anxiety Disorder or Depressive Disorder,Colorado,09/20/2023,10/02/2023,36.2
Symptoms of Anxiety Disorder or Depressive Disorder,Connecticut,09/20/2023,10/02/2023,29.1
Symptoms of Anxiety Disorder or Depressive Disorder,Delaware,09/20/2023,10/02/2023,30.5
Symptoms of Anxiety Disorder or Depressive Disorder,District of Columbia,09/20/2023,10/02/2023,24.5
Symptoms of Anxiety Disorder or Depressive Disorder,Florida,09/20/2023,10/02/2023,37.7
Symptoms of Anxiety Disorder or Depressive Disorder,Georgia,09/20/2023,10/02/2023,34.2
Symptoms of Anxiety Disorder or Depressive Disorder,Hawaii,09/20/2023,10/02/2023,27.6
Symptoms of Anxiety Disorder or Depressive Disorder,Idaho,09/20/2023,10/02/2023,30.7
Symptoms of Anxiety Disorder or Depressive Disorder,Illinois,09/20/2023,10/02/2023,33.3
Symptoms of Anxiety Disorder or Depressive Disorder,Indiana,09/20/2023,10/02/2023,32.4
Symptoms of Anxiety Disorder or Depressive Disorder,Iowa,09/20/2023,10/02/2023,30.6
Symptoms of Anxiety Disorder or Depressive Disorder,Kansas,09/20/2023,10/02/2023,32.2
Symptoms of Anxiety Disorder or Depressive Disorder,Kentucky,09/20/2023,10/02/2023,37.4
Symptoms of Anxiety Disorder or Depressive Disorder,Louisiana,09/20/2023,10/02/2023,40.0
Symptoms of Anxiety Disorder or Depressive Disorder,Maine,09/20/2023,10/02/2023,31.0
Symptoms of Anxiety Disorder or Depressive Disorder,Maryland,09/20/2023,10/02/2023,30.6
Symptoms of Anxiety Disorder or Depressive Disorder,Massachusetts,09/20/2023,10/02/2023,29.0
Symptoms of Anxiety Disorder or Depressive Disorder,Michigan,09/20/2023,10/02/2023,34.5
Symptoms of Anxiety Disorder or Depressive Disorder,Minnesota,09/20/2023,10/02/2023,29.4
Symptoms of Anxiety Disorder or Depressive Disorder,Mississippi,09/20/2023,10/02/2023,35.5
Symptoms of Anxiety Disorder or Depressive Disorder,Missouri,09/20/2023,10/02/2023,34.5
Symptoms of Anxiety Disorder or Depressive Disorder,Montana,09/20/2023,10/02/2023,33.5
Symptoms of Anxiety Disorder or Depressive Disorder,Nebraska,09/20/2023,10/02/2023,30.0
Symptoms of Anxiety Disorder or Depressive Disorder,Nevada,09/20/2023,10/02/2023,41.4
Symptoms of Anxiety Disorder or Depressive Disorder,New Hampshire,09/20/2023,10/02/2023,33.0
Symptoms of Anxiety Disorder or Depressive Disorder,New Jersey,09/20/2023,10/02/2023,31.5
Symptoms of Anxiety Disorder or Depressive Disorder,New Mexico,09/20/2023,10/02/2023,34.7
Symptoms of Anxiety Disorder or Depressive Disorder,New York,09/20/2023,10/02/2023,26.0
Symptoms of Anxiety Disorder or Depressive Disorder,North Carolina,09/20/2023,10/02/2023,35.0
Symptoms of Anxiety Disorder or Depressive Disorder,North Dakota,09/20/2023,10/02/2023,31.3
Symptoms of Anxiety Disorder or Depressive Disorder,Ohio,09/20/2023,10/02/2023,32.6
Symptoms of Anxiety Disorder or Depressive Disorder,Oklahoma,09/20/2023,10/02/2023,39.9
Symptoms of Anxiety Disorder or Depressive Disorder,Oregon,09/20/2023,10/02/2023,36.9
Symptoms of Anxiety Disorder or Depressive Disorder,Pennsylvania,09/20/2023,10/02/2023,33.0
Symptoms of Anxiety Disorder or Depressive Disorder,Rhode Island,09/20/2023,10/02/2023,37.9
Symptoms of Anxiety Disorder or Depressive Disorder,South Carolina,09/20/2023,10/02/2023,35.8
Symptoms of Anxiety Disorder or Depressive Disorder,South Dakota,09/20/2023,10/02/2023,28.9
Symptoms of Anxiety Disorder or Depressive Disorder,Tennessee,09/20/2023,10/02/2023,34.6
Symptoms of Anxiety Disorder or Depressive Disorder,Texas,09/20/2023,10/02/2023,33.6
Symptoms of Anxiety Disorder or Depressive Disorder,Utah,09/20/2023,10/02/2023,38.2
Symptoms of Anxiety Disorder or Depressive Disorder,Vermont,09/20/2023,10/02/2023,27.0
Symptoms of Anxiety Disorder or Depressive Disorder,Virginia,09/20/2023,10/02/2023,33.2
